Generación;Mejor Fitness
616;0.0515995994
617;0.0516001023
618;0.0516002439
619;0.0516002439
620;0.0516002439
621;0.0516002439
622;0.0516002439
623;0.0516002439
624;0.0516002439
625;0.0516140573
626;0.0516140573
627;0.0516142137
628;0.0516142659
629;0.0516142659
630;0.0516142659
631;0.0516142659
632;0.0516142659
633;0.0516142659
634;0.0516143851
635;0.0516159758
636;0.0516282134
637;0.0516282134
638;0.0516282134
639;0.0516294688
640;0.0516296662
641;0.0516300537
642;0.0516328178
643;0.0516328178
644;0.0516328178
645;0.0516330153
646;0.0516333506
647;0.0516333506
648;0.0516335852
649;0.0516337380
650;0.0516337380
651;0.0516337380
652;0.0516337380
653;0.0516337380
654;0.0516337380
655;0.0516348071
656;0.0516348071
657;0.0516375341
658;0.0516377464
659;0.0516377464
660;0.0516377464
661;0.0516377464
662;0.0516378060
663;0.0516378060
664;0.0516381226
665;0.0516383648
666;0.0516386479
667;0.0516386479
668;0.0516386479
669;0.0516388342
670;0.0516388342
671;0.0516392961
672;0.0516392961
673;0.0516392961
674;0.0516392961
675;0.0516413152
676;0.0516413786
677;0.0516416170
678;0.0516509227
679;0.0516509227
680;0.0516509265
681;0.0516509265
682;0.0516509265
683;0.0516509265
684;0.0516509824
685;0.0516533777
686;0.0516533852
687;0.0516533852
688;0.0516534112
689;0.0516536385
690;0.0516536385
691;0.0516536385
692;0.0516538844
693;0.0516538844
694;0.0516538844
695;0.0516539887
696;0.0516539887
697;0.0516539887
698;0.0516539887
699;0.0516539887
700;0.0516560562
701;0.0516560562
702;0.0516560823
703;0.0516560934
704;0.0516562387
705;0.0516562387
706;0.0516562387
707;0.0516666286
708;0.0516678318
709;0.0516678318
710;0.0516678318
711;0.0516678318
712;0.0516678318
713;0.0516678318
714;0.0516680107
715;0.0516680107
716;0.0516680107
717;0.0516782925
718;0.0516784564
719;0.0516784564
720;0.0516784564
721;0.0516784564
722;0.0516784564
723;0.0516799204
724;0.0516799204
725;0.0516800284
726;0.0516809151
727;0.0516809151
728;0.0516809337
729;0.0516809449
730;0.0516819730
731;0.0516819805
732;0.0516897365
733;0.0516897365
734;0.0516897403
735;0.0516897552
736;0.0516897552
737;0.0516897961
738;0.0516901240
739;0.0516951717
740;0.0516954698
741;0.0516954698
742;0.0516966321
743;0.0516966321
744;0.0516967885
745;0.0516967885
746;0.0516968444
747;0.0516969524
748;0.0516969860
749;0.0516969860
750;0.0516970232
751;0.0516970232
752;0.0516970232
753;0.0516970232
754;0.0516973957
755;0.0516973957
756;0.0516974069
757;0.0516974069
758;0.0516974255
759;0.0516974889
760;0.0516974889
761;0.0516974889
762;0.0516976900
763;0.0516976900
764;0.0517023951
765;0.0517023951
766;0.0517023951
767;0.0517023951
768;0.0517023951
769;0.0517025702
770;0.0517025702
771;0.0517025702
772;0.0517025888
773;0.0517043248
774;0.0517043248
775;0.0517043248
776;0.0517043248
777;0.0517043248
778;0.0517043248
779;0.0517045930
780;0.0517134257
781;0.0517134257
782;0.0517134778
783;0.0517134778
784;0.0517159104
785;0.0517159440
786;0.0517159440
787;0.0517159440
788;0.0517159440
789;0.0517159440
790;0.0517159440
791;0.0517159440
792;0.0517159440
793;0.0517202280
794;0.0517202280
795;0.0517202280
796;0.0517202280
797;0.0517202280
798;0.0517202280
799;0.0517202802
800;0.0517288260
801;0.0517288260
802;0.0517329499
803;0.0517335385
804;0.0517335385
805;0.0517335385
806;0.0517335385
807;0.0517341644
808;0.0517341644
809;0.0517343916
810;0.0517368466
811;0.0517368466
812;0.0517368652
813;0.0517368652
814;0.0517380759
815;0.0517380759
816;0.0517392009
817;0.0517408326
818;0.0517445803
819;0.0517445803
820;0.0517445803
821;0.0517445803
822;0.0517447516
823;0.0517448112
824;0.0517449789
825;0.0517456084
826;0.0517456084
827;0.0517458841
828;0.0517461486
829;0.0517462194
830;0.0517462194
831;0.0517462194
832;0.0517462194
833;0.0517463237
834;0.0517463237
835;0.0517463982
836;0.0517484359
837;0.0517484359
838;0.0517484359
839;0.0517489277
840;0.0517489277
841;0.0517489277
842;0.0517509691
843;0.0517509691
844;0.0517519712
845;0.0517519712
846;0.0517521203
847;0.0517526306
848;0.0517526306
849;0.0517538227
850;0.0517538711
851;0.0517538711
852;0.0517538786
853;0.0517602898
854;0.0517608300
855;0.0517608933
856;0.0517608933
857;0.0517608933
858;0.0517608933
859;0.0517639779
860;0.0517640822
861;0.0517640822
862;0.0517640822
863;0.0517646074
864;0.0517646074
865;0.0517777167
866;0.0517875403
867;0.0518006086
868;0.0518032312
869;0.0518036745
870;0.0518038794
871;0.0518038794
872;0.0518038794
873;0.0518038794
874;0.0518044084
875;0.0518070683
876;0.0518078022
877;0.0518081747
878;0.0518081747
879;0.0518081747
880;0.0518081747
881;0.0518081747
882;0.0518081859
883;0.0518081859
884;0.0518081859
885;0.0518081859
886;0.0518096350
887;0.0518096350
888;0.0518096350
889;0.0518098883
890;0.0518098883
891;0.0518098883
892;0.0518099032
893;0.0518197566
894;0.0518197566
895;0.0518197566
896;0.0518197566
897;0.0518197566
898;0.0518198609
899;0.0518198796
900;0.0518343449
901;0.0518343449
902;0.0518343635
903;0.0518343635
904;0.0518344566
905;0.0518349633
906;0.0518356077
907;0.0518356077
908;0.0518356077
909;0.0518369563
910;0.0518369563
911;0.0518370904
912;0.0518370941
913;0.0518374220
914;0.0518374220
915;0.0518374220
916;0.0518374220
917;0.0518374220
